C3+,C3-,layer,obs_names,individual,cell_class,age_years,sex,source,chemistry,source_chem,n_cells
545.5948824119337,634.3774232896675,scanvi_normalized,Donor_141__Microglia,Donor_141,Microglia,25.0,male,PSYCHAD,V3,PSYCHAD-V3,173
777.8873462631796,541.5583613550035,scanvi_normalized,Donor_141__OPC,Donor_141,OPC,25.0,male,PSYCHAD,V3,PSYCHAD-V3,113
448.7936487272909,662.7290582582539,scanvi_normalized,Donor_141__Oligos,Donor_141,Oligos,25.0,male,PSYCHAD,V3,PSYCHAD-V3,235
658.2664870238968,617.365738321309,scanvi_normalized,Donor_1435__Astrocytes,Donor_1435,Astrocytes,44.0,male,PSYCHAD,V3,PSYCHAD-V3,195
687.9560635060077,579.4728849647069,scanvi_normalized,Donor_1447__Astrocytes,Donor_1447,Astrocytes,16.0,female,PSYCHAD,V3,PSYCHAD-V3,140
1113.962122990464,324.5591641939872,scanvi_normalized,Donor_1447__Excitatory,Donor_1447,Excitatory,16.0,female,PSYCHAD,V3,PSYCHAD-V3,295
921.5822390356409,385.40026223367016,scanvi_normalized,Donor_1447__Inhibitory,Donor_1447,Inhibitory,16.0,female,PSYCHAD,V3,PSYCHAD-V3,218
539.5803848244628,634.7772212564286,scanvi_normalized,Donor_1447__Microglia,Donor_1447,Microglia,16.0,female,PSYCHAD,V3,PSYCHAD-V3,128
440.0793429433032,663.1582465195055,scanvi_normalized,Donor_1454__Oligos,Donor_1454,Oligos,14.0,male,PSYCHAD,V3,PSYCHAD-V3,735
642.5884902899858,612.3303325187874,scanvi_normalized,Donor_1470__Astrocytes,Donor_1470,Astrocytes,22.0,female,PSYCHAD,V3,PSYCHAD-V3,164
1177.7659319185234,312.0245489603115,scanvi_normalized,Donor_1470__Excitatory,Donor_1470,Excitatory,22.0,female,PSYCHAD,V3,PSYCHAD-V3,109
950.9957873786103,397.6331405489492,scanvi_normalized,Donor_1470__Inhibitory,Donor_1470,Inhibitory,22.0,female,PSYCHAD,V3,PSYCHAD-V3,188
803.2108839013134,541.7617573611698,scanvi_normalized,Donor_1470__OPC,Donor_1470,OPC,22.0,female,PSYCHAD,V3,PSYCHAD-V3,116
694.2607481513226,578.093551953477,scanvi_normalized,Donor_1476__Astrocytes,Donor_1476,Astrocytes,4.0,male,PSYCHAD,V3,PSYCHAD-V3,178
648.9058640736984,585.5850632261404,scanvi_normalized,Donor_1476__Endothelial,Donor_1476,Endothelial,4.0,male,PSYCHAD,V3,PSYCHAD-V3,137
1201.8728139914085,293.4656770784747,scanvi_normalized,Donor_1476__Excitatory,Donor_1476,Excitatory,4.0,male,PSYCHAD,V3,PSYCHAD-V3,554
945.7933670673759,391.1747100200497,scanvi_normalized,Donor_1476__Inhibitory,Donor_1476,Inhibitory,4.0,male,PSYCHAD,V3,PSYCHAD-V3,471
585.298902229578,619.3424267702869,scanvi_normalized,Donor_1476__Microglia,Donor_1476,Microglia,4.0,male,PSYCHAD,V3,PSYCHAD-V3,189
793.6054704752338,539.816117950952,scanvi_normalized,Donor_1476__OPC,Donor_1476,OPC,4.0,male,PSYCHAD,V3,PSYCHAD-V3,224
495.5839437808418,637.2645311666405,scanvi_normalized,Donor_1476__Oligos,Donor_1476,Oligos,4.0,male,PSYCHAD,V3,PSYCHAD-V3,124
659.383585232379,598.598917293319,scanvi_normalized,Donor_1484__Astrocytes,Donor_1484,Astrocytes,16.0,male,PSYCHAD,V3,PSYCHAD-V3,134
1176.3211824993568,286.8922348606134,scanvi_normalized,Donor_1484__Excitatory,Donor_1484,Excitatory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,480
923.5905523022675,371.94885587137685,scanvi_normalized,Donor_1484__Inhibitory,Donor_1484,Inhibitory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,346
550.1508538521205,625.5834973709575,scanvi_normalized,Donor_1484__Microglia,Donor_1484,Microglia,16.0,male,PSYCHAD,V3,PSYCHAD-V3,188
762.4200330271593,546.962187821713,scanvi_normalized,Donor_1484__OPC,Donor_1484,OPC,16.0,male,PSYCHAD,V3,PSYCHAD-V3,197
460.48252928878617,648.1804956196356,scanvi_normalized,Donor_1484__Oligos,Donor_1484,Oligos,16.0,male,PSYCHAD,V3,PSYCHAD-V3,115
654.9327267263509,613.225499082384,scanvi_normalized,Donor_1486__Astrocytes,Donor_1486,Astrocytes,71.0,female,PSYCHAD,V3,PSYCHAD-V3,193
1209.989819302377,297.76644670517544,scanvi_normalized,Donor_1486__Excitatory,Donor_1486,Excitatory,71.0,female,PSYCHAD,V3,PSYCHAD-V3,251
967.3601416912143,392.40904521518286,scanvi_normalized,Donor_1486__Inhibitory,Donor_1486,Inhibitory,71.0,female,PSYCHAD,V3,PSYCHAD-V3,159
443.87301728912337,644.8820234010208,scanvi_normalized,Donor_1486__Oligos,Donor_1486,Oligos,71.0,female,PSYCHAD,V3,PSYCHAD-V3,315
1140.4633934722672,302.2861876527953,scanvi_normalized,Donor_160__Excitatory,Donor_160,Excitatory,29.0,female,PSYCHAD,V3,PSYCHAD-V3,372
921.1730713183703,390.5862157504143,scanvi_normalized,Donor_160__Inhibitory,Donor_160,Inhibitory,29.0,female,PSYCHAD,V3,PSYCHAD-V3,250
454.2859052785166,655.6301159261535,scanvi_normalized,Donor_161__Oligos,Donor_161,Oligos,39.0,female,PSYCHAD,V3,PSYCHAD-V3,479
675.3781875180009,615.8412896854019,scanvi_normalized,Donor_163__Astrocytes,Donor_163,Astrocytes,13.0,female,PSYCHAD,V3,PSYCHAD-V3,308
597.7217717129593,652.4544055093704,scanvi_normalized,Donor_163__Endothelial,Donor_163,Endothelial,13.0,female,PSYCHAD,V3,PSYCHAD-V3,163
1211.3537686174457,299.5075160765641,scanvi_normalized,Donor_163__Excitatory,Donor_163,Excitatory,13.0,female,PSYCHAD,V3,PSYCHAD-V3,129
986.7491341589533,391.33592082674005,scanvi_normalized,Donor_163__Inhibitory,Donor_163,Inhibitory,13.0,female,PSYCHAD,V3,PSYCHAD-V3,168
784.5576735947446,557.1497748023792,scanvi_normalized,Donor_163__OPC,Donor_163,OPC,13.0,female,PSYCHAD,V3,PSYCHAD-V3,255
454.11317630063866,676.1784222899722,scanvi_normalized,Donor_163__Oligos,Donor_163,Oligos,13.0,female,PSYCHAD,V3,PSYCHAD-V3,170
660.3923011589038,602.9329273484125,scanvi_normalized,Donor_173__Astrocytes,Donor_173,Astrocytes,24.0,male,PSYCHAD,V3,PSYCHAD-V3,104
1171.2026525614608,293.8982078685958,scanvi_normalized,Donor_173__Excitatory,Donor_173,Excitatory,24.0,male,PSYCHAD,V3,PSYCHAD-V3,105
936.3394558225996,375.66285053155127,scanvi_normalized,Donor_173__Inhibitory,Donor_173,Inhibitory,24.0,male,PSYCHAD,V3,PSYCHAD-V3,165
667.8945434821247,606.0677618146673,scanvi_normalized,Donor_177__Astrocytes,Donor_177,Astrocytes,28.0,female,PSYCHAD,V3,PSYCHAD-V3,302
945.1136315392614,378.7273472616536,scanvi_normalized,Donor_177__Inhibitory,Donor_177,Inhibitory,28.0,female,PSYCHAD,V3,PSYCHAD-V3,100
793.0380096588607,547.5502078206181,scanvi_normalized,Donor_177__OPC,Donor_177,OPC,28.0,female,PSYCHAD,V3,PSYCHAD-V3,118
439.8312512447071,668.6430966913971,scanvi_normalized,Donor_177__Oligos,Donor_177,Oligos,28.0,female,PSYCHAD,V3,PSYCHAD-V3,700
611.373529722331,593.1754802668577,scanvi_normalized,Donor_180__Endothelial,Donor_180,Endothelial,20.0,male,PSYCHAD,V3,PSYCHAD-V3,100
1161.1770214179003,289.2462702831318,scanvi_normalized,Donor_180__Excitatory,Donor_180,Excitatory,20.0,male,PSYCHAD,V3,PSYCHAD-V3,473
915.2975136705597,386.8427202836775,scanvi_normalized,Donor_180__Inhibitory,Donor_180,Inhibitory,20.0,male,PSYCHAD,V3,PSYCHAD-V3,365
554.0872233009462,630.7892085363081,scanvi_normalized,Donor_180__Microglia,Donor_180,Microglia,20.0,male,PSYCHAD,V3,PSYCHAD-V3,136
775.6574101559091,541.7671141106398,scanvi_normalized,Donor_180__OPC,Donor_180,OPC,20.0,male,PSYCHAD,V3,PSYCHAD-V3,159
454.42146712947226,659.8768598460078,scanvi_normalized,Donor_180__Oligos,Donor_180,Oligos,20.0,male,PSYCHAD,V3,PSYCHAD-V3,303
451.4353349892754,665.8745903099652,scanvi_normalized,Donor_183__Oligos,Donor_183,Oligos,16.0,male,PSYCHAD,V3,PSYCHAD-V3,656
665.3851784306429,602.6903109322794,scanvi_normalized,Donor_200__Astrocytes,Donor_200,Astrocytes,58.0,male,PSYCHAD,V3,PSYCHAD-V3,126
1198.1957746566277,291.7769877786598,scanvi_normalized,Donor_200__Excitatory,Donor_200,Excitatory,58.0,male,PSYCHAD,V3,PSYCHAD-V3,150
959.8776680325234,380.8047200060901,scanvi_normalized,Donor_200__Inhibitory,Donor_200,Inhibitory,58.0,male,PSYCHAD,V3,PSYCHAD-V3,162
787.7341489290231,550.0385804560133,scanvi_normalized,Donor_200__OPC,Donor_200,OPC,58.0,male,PSYCHAD,V3,PSYCHAD-V3,149
451.26635899009096,643.87165418019,scanvi_normalized,Donor_200__Oligos,Donor_200,Oligos,58.0,male,PSYCHAD,V3,PSYCHAD-V3,239
822.2771585429998,531.5451851064631,scanvi_normalized,Donor_202__OPC,Donor_202,OPC,0.5,female,PSYCHAD,V3,PSYCHAD-V3,236
1178.3214103077623,304.4897102795092,scanvi_normalized,Donor_205__Excitatory,Donor_205,Excitatory,38.0,female,PSYCHAD,V3,PSYCHAD-V3,119
478.4421341599955,631.2407153818757,scanvi_normalized,Donor_205__Oligos,Donor_205,Oligos,38.0,female,PSYCHAD,V3,PSYCHAD-V3,275
637.8323057638371,618.8597586597463,scanvi_normalized,Donor_207__Astrocytes,Donor_207,Astrocytes,35.0,male,PSYCHAD,V3,PSYCHAD-V3,161
1154.4120518635902,303.96674791662895,scanvi_normalized,Donor_207__Excitatory,Donor_207,Excitatory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,479
923.2625356267519,391.9651277676558,scanvi_normalized,Donor_207__Inhibitory,Donor_207,Inhibitory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,332
777.3137945509237,534.9679169064332,scanvi_normalized,Donor_207__OPC,Donor_207,OPC,35.0,male,PSYCHAD,V3,PSYCHAD-V3,114
468.35085634067696,618.1384010647055,scanvi_normalized,Donor_207__Oligos,Donor_207,Oligos,35.0,male,PSYCHAD,V3,PSYCHAD-V3,379
638.9204916069867,706.3714729288413,scanvi_normalized,Donor_208__Astrocytes,Donor_208,Astrocytes,29.0,male,PSYCHAD,V3,PSYCHAD-V3,228
1133.3773955574532,304.0992170705413,scanvi_normalized,Donor_208__Excitatory,Donor_208,Excitatory,29.0,male,PSYCHAD,V3,PSYCHAD-V3,200
918.5714460178517,391.0774755328368,scanvi_normalized,Donor_208__Inhibitory,Donor_208,Inhibitory,29.0,male,PSYCHAD,V3,PSYCHAD-V3,190
760.5005500954442,557.7564612905722,scanvi_normalized,Donor_208__OPC,Donor_208,OPC,29.0,male,PSYCHAD,V3,PSYCHAD-V3,100
465.1449126638653,643.6471857585749,scanvi_normalized,Donor_208__Oligos,Donor_208,Oligos,29.0,male,PSYCHAD,V3,PSYCHAD-V3,477
552.410281555067,649.3416303414778,scanvi_normalized,Donor_213__Microglia,Donor_213,Microglia,46.0,male,PSYCHAD,V3,PSYCHAD-V3,125
428.99786004435725,672.956988712649,scanvi_normalized,Donor_213__Oligos,Donor_213,Oligos,46.0,male,PSYCHAD,V3,PSYCHAD-V3,449
662.1505650919895,605.2241324613955,scanvi_normalized,Donor_217__Astrocytes,Donor_217,Astrocytes,29.0,male,PSYCHAD,V3,PSYCHAD-V3,171
1240.4072678201428,279.21840449101956,scanvi_normalized,Donor_217__Excitatory,Donor_217,Excitatory,29.0,male,PSYCHAD,V3,PSYCHAD-V3,398
969.8442546856045,384.9888956839078,scanvi_normalized,Donor_217__Inhibitory,Donor_217,Inhibitory,29.0,male,PSYCHAD,V3,PSYCHAD-V3,176
449.74535268613704,643.1865560699252,scanvi_normalized,Donor_217__Oligos,Donor_217,Oligos,29.0,male,PSYCHAD,V3,PSYCHAD-V3,128
433.4324294800215,667.7221659169995,scanvi_normalized,Donor_21__Oligos,Donor_21,Oligos,61.0,male,PSYCHAD,V3,PSYCHAD-V3,351
445.7143140152932,641.2016364805459,scanvi_normalized,Donor_227__Oligos,Donor_227,Oligos,48.0,male,PSYCHAD,V3,PSYCHAD-V3,112
1116.2864929321952,327.5437381344279,scanvi_normalized,Donor_231__Excitatory,Donor_231,Excitatory,59.0,female,PSYCHAD,V3,PSYCHAD-V3,136
457.7121739026543,684.2242593934374,scanvi_normalized,Donor_240__Oligos,Donor_240,Oligos,18.0,male,PSYCHAD,V3,PSYCHAD-V3,598
1186.7986524140035,300.121339628885,scanvi_normalized,Donor_242__Excitatory,Donor_242,Excitatory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,194
943.9103208273714,395.88242946884924,scanvi_normalized,Donor_242__Inhibitory,Donor_242,Inhibitory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,110
458.4341222441557,659.456181365603,scanvi_normalized,Donor_242__Oligos,Donor_242,Oligos,38.0,male,PSYCHAD,V3,PSYCHAD-V3,365
442.36155484149896,672.3408190342382,scanvi_normalized,Donor_248__Oligos,Donor_248,Oligos,16.0,female,PSYCHAD,V3,PSYCHAD-V3,536
648.6591179948736,626.0443585072059,scanvi_normalized,Donor_251__Astrocytes,Donor_251,Astrocytes,47.0,female,PSYCHAD,V3,PSYCHAD-V3,150
1179.744132149046,300.4670015861475,scanvi_normalized,Donor_251__Excitatory,Donor_251,Excitatory,47.0,female,PSYCHAD,V3,PSYCHAD-V3,251
947.7864243087624,388.07683912492877,scanvi_normalized,Donor_251__Inhibitory,Donor_251,Inhibitory,47.0,female,PSYCHAD,V3,PSYCHAD-V3,122
438.0100231019208,659.4409513521006,scanvi_normalized,Donor_251__Oligos,Donor_251,Oligos,47.0,female,PSYCHAD,V3,PSYCHAD-V3,549
436.66057624957807,672.0206584270469,scanvi_normalized,Donor_267__Oligos,Donor_267,Oligos,27.0,male,PSYCHAD,V3,PSYCHAD-V3,228
656.612553772674,663.1603531458569,scanvi_normalized,Donor_286__Astrocytes,Donor_286,Astrocytes,8.0,male,PSYCHAD,V3,PSYCHAD-V3,111
585.2046613758832,631.6395252432429,scanvi_normalized,Donor_286__Endothelial,Donor_286,Endothelial,8.0,male,PSYCHAD,V3,PSYCHAD-V3,143
1123.0272856101365,306.97142477161816,scanvi_normalized,Donor_286__Excitatory,Donor_286,Excitatory,8.0,male,PSYCHAD,V3,PSYCHAD-V3,175
935.099172349118,381.3162370284984,scanvi_normalized,Donor_286__Inhibitory,Donor_286,Inhibitory,8.0,male,PSYCHAD,V3,PSYCHAD-V3,301
554.5902318380085,678.6253106184693,scanvi_normalized,Donor_286__Microglia,Donor_286,Microglia,8.0,male,PSYCHAD,V3,PSYCHAD-V3,130
458.2978326188595,642.9156475336974,scanvi_normalized,Donor_28__Oligos,Donor_28,Oligos,4.0,male,PSYCHAD,V3,PSYCHAD-V3,212
635.5016129710176,606.5102148432455,scanvi_normalized,Donor_291__Astrocytes,Donor_291,Astrocytes,30.0,female,PSYCHAD,V3,PSYCHAD-V3,430
1130.0329571546931,296.71377827698456,scanvi_normalized,Donor_291__Excitatory,Donor_291,Excitatory,30.0,female,PSYCHAD,V3,PSYCHAD-V3,100
925.3469665874696,385.12020169352036,scanvi_normalized,Donor_291__Inhibitory,Donor_291,Inhibitory,30.0,female,PSYCHAD,V3,PSYCHAD-V3,147
515.5618771772649,653.8205070901233,scanvi_normalized,Donor_291__Microglia,Donor_291,Microglia,30.0,female,PSYCHAD,V3,PSYCHAD-V3,146
740.357747885486,549.7760270661942,scanvi_normalized,Donor_291__OPC,Donor_291,OPC,30.0,female,PSYCHAD,V3,PSYCHAD-V3,127
418.98182556862565,671.0038860198697,scanvi_normalized,Donor_291__Oligos,Donor_291,Oligos,30.0,female,PSYCHAD,V3,PSYCHAD-V3,535
1182.6714841395496,274.1520246095945,scanvi_normalized,Donor_2__Excitatory,Donor_2,Excitatory,42.0,male,PSYCHAD,V3,PSYCHAD-V3,395
900.1320501610791,371.23126588269986,scanvi_normalized,Donor_2__Inhibitory,Donor_2,Inhibitory,42.0,male,PSYCHAD,V3,PSYCHAD-V3,232
440.6993068158111,654.8786523519126,scanvi_normalized,Donor_308__Oligos,Donor_308,Oligos,39.0,male,PSYCHAD,V3,PSYCHAD-V3,1014
1222.5033902682007,287.2097619947798,scanvi_normalized,Donor_314__Excitatory,Donor_314,Excitatory,25.0,male,PSYCHAD,V3,PSYCHAD-V3,163
446.5554926250889,644.278986801194,scanvi_normalized,Donor_314__Oligos,Donor_314,Oligos,25.0,male,PSYCHAD,V3,PSYCHAD-V3,228
982.207521879561,378.71623188973473,scanvi_normalized,Donor_316__Inhibitory,Donor_316,Inhibitory,0.25,male,PSYCHAD,V3,PSYCHAD-V3,304
813.1030214125316,523.1182934464476,scanvi_normalized,Donor_316__OPC,Donor_316,OPC,0.25,male,PSYCHAD,V3,PSYCHAD-V3,174
669.8951194623825,593.8638496205012,scanvi_normalized,Donor_321__Astrocytes,Donor_321,Astrocytes,35.0,male,PSYCHAD,V3,PSYCHAD-V3,304
1176.605121705676,290.1648178444535,scanvi_normalized,Donor_321__Excitatory,Donor_321,Excitatory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,397
949.3961321985876,378.94492879456357,scanvi_normalized,Donor_321__Inhibitory,Donor_321,Inhibitory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,345
792.5554229958071,541.5666116501011,scanvi_normalized,Donor_321__OPC,Donor_321,OPC,35.0,male,PSYCHAD,V3,PSYCHAD-V3,123
448.6824625387521,635.4528267023378,scanvi_normalized,Donor_321__Oligos,Donor_321,Oligos,35.0,male,PSYCHAD,V3,PSYCHAD-V3,167
1140.7972622314082,298.12347714104766,scanvi_normalized,Donor_331__Excitatory,Donor_331,Excitatory,36.0,male,PSYCHAD,V3,PSYCHAD-V3,286
926.8371333402307,390.35346876979133,scanvi_normalized,Donor_331__Inhibitory,Donor_331,Inhibitory,36.0,male,PSYCHAD,V3,PSYCHAD-V3,200
439.19241881973824,654.6026188942415,scanvi_normalized,Donor_331__Oligos,Donor_331,Oligos,36.0,male,PSYCHAD,V3,PSYCHAD-V3,209
674.0652302642819,599.7412277026083,scanvi_normalized,Donor_346__Astrocytes,Donor_346,Astrocytes,22.0,male,PSYCHAD,V3,PSYCHAD-V3,163
1169.759223476419,310.1098932598055,scanvi_normalized,Donor_346__Excitatory,Donor_346,Excitatory,22.0,male,PSYCHAD,V3,PSYCHAD-V3,234
934.9767560274897,400.73957939018914,scanvi_normalized,Donor_346__Inhibitory,Donor_346,Inhibitory,22.0,male,PSYCHAD,V3,PSYCHAD-V3,136
456.1222130769355,646.9020988003094,scanvi_normalized,Donor_346__Oligos,Donor_346,Oligos,22.0,male,PSYCHAD,V3,PSYCHAD-V3,325
1184.5459013612362,295.34009391478577,scanvi_normalized,Donor_349__Excitatory,Donor_349,Excitatory,30.0,female,PSYCHAD,V3,PSYCHAD-V3,726
950.7227593323149,385.4686989270802,scanvi_normalized,Donor_349__Inhibitory,Donor_349,Inhibitory,30.0,female,PSYCHAD,V3,PSYCHAD-V3,382
765.2246224114056,543.685220493694,scanvi_normalized,Donor_349__OPC,Donor_349,OPC,30.0,female,PSYCHAD,V3,PSYCHAD-V3,129
682.4238078776691,611.2897980256224,scanvi_normalized,Donor_350__Astrocytes,Donor_350,Astrocytes,48.0,male,PSYCHAD,V3,PSYCHAD-V3,418
1200.6825222572415,290.6204396495366,scanvi_normalized,Donor_350__Excitatory,Donor_350,Excitatory,48.0,male,PSYCHAD,V3,PSYCHAD-V3,527
969.6755337608137,385.4600866432231,scanvi_normalized,Donor_350__Inhibitory,Donor_350,Inhibitory,48.0,male,PSYCHAD,V3,PSYCHAD-V3,242
456.7924162143572,643.7878320165994,scanvi_normalized,Donor_350__Oligos,Donor_350,Oligos,48.0,male,PSYCHAD,V3,PSYCHAD-V3,489
440.52509344295396,662.7118006446585,scanvi_normalized,Donor_352__Oligos,Donor_352,Oligos,63.0,male,PSYCHAD,V3,PSYCHAD-V3,111
424.3703703553479,663.9284653614172,scanvi_normalized,Donor_354__Oligos,Donor_354,Oligos,21.0,female,PSYCHAD,V3,PSYCHAD-V3,183
1160.0993131754349,296.74935594795375,scanvi_normalized,Donor_364__Excitatory,Donor_364,Excitatory,28.0,male,PSYCHAD,V3,PSYCHAD-V3,248
919.3696714743384,378.59618928291536,scanvi_normalized,Donor_364__Inhibitory,Donor_364,Inhibitory,28.0,male,PSYCHAD,V3,PSYCHAD-V3,158
453.0545145444076,665.927337976356,scanvi_normalized,Donor_364__Oligos,Donor_364,Oligos,28.0,male,PSYCHAD,V3,PSYCHAD-V3,599
438.5696287642424,642.6702863385054,scanvi_normalized,Donor_366__Oligos,Donor_366,Oligos,83.0,male,PSYCHAD,V3,PSYCHAD-V3,255
646.6862832490834,655.5044035048882,scanvi_normalized,Donor_367__Astrocytes,Donor_367,Astrocytes,38.0,male,PSYCHAD,V3,PSYCHAD-V3,402
1205.7711235419804,283.98315998309874,scanvi_normalized,Donor_367__Excitatory,Donor_367,Excitatory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,310
954.4843355507928,389.4790314379762,scanvi_normalized,Donor_367__Inhibitory,Donor_367,Inhibitory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,422
791.8121513489936,544.4308867065911,scanvi_normalized,Donor_367__OPC,Donor_367,OPC,38.0,male,PSYCHAD,V3,PSYCHAD-V3,121
454.44552203856324,649.1438746411488,scanvi_normalized,Donor_367__Oligos,Donor_367,Oligos,38.0,male,PSYCHAD,V3,PSYCHAD-V3,368
1199.218367946267,296.43496271174615,scanvi_normalized,Donor_372__Excitatory,Donor_372,Excitatory,70.0,female,PSYCHAD,V3,PSYCHAD-V3,121
617.2884812346101,675.0228964726554,scanvi_normalized,Donor_404__Astrocytes,Donor_404,Astrocytes,33.0,male,PSYCHAD,V3,PSYCHAD-V3,173
1131.21206288318,301.31487452650344,scanvi_normalized,Donor_404__Excitatory,Donor_404,Excitatory,33.0,male,PSYCHAD,V3,PSYCHAD-V3,259
916.5530129756445,395.3848024557754,scanvi_normalized,Donor_404__Inhibitory,Donor_404,Inhibitory,33.0,male,PSYCHAD,V3,PSYCHAD-V3,232
727.9299944124912,562.0612206105037,scanvi_normalized,Donor_404__OPC,Donor_404,OPC,33.0,male,PSYCHAD,V3,PSYCHAD-V3,108
657.7055239367966,617.195487560148,scanvi_normalized,Donor_406__Astrocytes,Donor_406,Astrocytes,27.0,male,PSYCHAD,V3,PSYCHAD-V3,121
664.7819227247566,598.5683197662506,scanvi_normalized,Donor_412__Astrocytes,Donor_412,Astrocytes,19.0,male,PSYCHAD,V3,PSYCHAD-V3,201
1167.4893305279625,295.21371115376064,scanvi_normalized,Donor_412__Excitatory,Donor_412,Excitatory,19.0,male,PSYCHAD,V3,PSYCHAD-V3,224
933.2793874875114,380.3325330570162,scanvi_normalized,Donor_412__Inhibitory,Donor_412,Inhibitory,19.0,male,PSYCHAD,V3,PSYCHAD-V3,206
547.9051609701008,635.5626333075128,scanvi_normalized,Donor_412__Microglia,Donor_412,Microglia,19.0,male,PSYCHAD,V3,PSYCHAD-V3,115
771.0944140403293,541.1256153631039,scanvi_normalized,Donor_412__OPC,Donor_412,OPC,19.0,male,PSYCHAD,V3,PSYCHAD-V3,101
446.64395921488267,655.221579165898,scanvi_normalized,Donor_412__Oligos,Donor_412,Oligos,19.0,male,PSYCHAD,V3,PSYCHAD-V3,679
1099.1042314691792,320.3513084138525,scanvi_normalized,Donor_419__Excitatory,Donor_419,Excitatory,62.0,female,PSYCHAD,V3,PSYCHAD-V3,188
455.0953302416591,613.3587606948186,scanvi_normalized,Donor_419__Oligos,Donor_419,Oligos,62.0,female,PSYCHAD,V3,PSYCHAD-V3,231
641.3370826156532,609.5795111948347,scanvi_normalized,Donor_429__Astrocytes,Donor_429,Astrocytes,49.0,male,PSYCHAD,V3,PSYCHAD-V3,128
1166.2846272564514,301.0357355097422,scanvi_normalized,Donor_429__Excitatory,Donor_429,Excitatory,49.0,male,PSYCHAD,V3,PSYCHAD-V3,222
951.5028006181648,387.875580173725,scanvi_normalized,Donor_429__Inhibitory,Donor_429,Inhibitory,49.0,male,PSYCHAD,V3,PSYCHAD-V3,157
774.1821475398365,540.90202181886,scanvi_normalized,Donor_429__OPC,Donor_429,OPC,49.0,male,PSYCHAD,V3,PSYCHAD-V3,104
610.5518299031415,620.517644184774,scanvi_normalized,Donor_431__Astrocytes,Donor_431,Astrocytes,33.0,female,PSYCHAD,V3,PSYCHAD-V3,215
1139.597392797104,300.90469650704944,scanvi_normalized,Donor_431__Excitatory,Donor_431,Excitatory,33.0,female,PSYCHAD,V3,PSYCHAD-V3,219
932.3937456298312,389.59484781374397,scanvi_normalized,Donor_431__Inhibitory,Donor_431,Inhibitory,33.0,female,PSYCHAD,V3,PSYCHAD-V3,199
770.9912303205956,536.7944167975616,scanvi_normalized,Donor_431__OPC,Donor_431,OPC,33.0,female,PSYCHAD,V3,PSYCHAD-V3,107
436.00784717015694,662.2975181033419,scanvi_normalized,Donor_431__Oligos,Donor_431,Oligos,33.0,female,PSYCHAD,V3,PSYCHAD-V3,421
636.5023243862549,597.8515627400757,scanvi_normalized,Donor_449__Endothelial,Donor_449,Endothelial,2.0,female,PSYCHAD,V3,PSYCHAD-V3,118
1103.7763694085245,339.61675405431555,scanvi_normalized,Donor_449__Excitatory,Donor_449,Excitatory,2.0,female,PSYCHAD,V3,PSYCHAD-V3,473
939.8687155903604,404.97594090067525,scanvi_normalized,Donor_449__Inhibitory,Donor_449,Inhibitory,2.0,female,PSYCHAD,V3,PSYCHAD-V3,222
568.4060566808413,630.2099092698459,scanvi_normalized,Donor_449__Microglia,Donor_449,Microglia,2.0,female,PSYCHAD,V3,PSYCHAD-V3,113
790.3154751906649,536.6091520004361,scanvi_normalized,Donor_449__OPC,Donor_449,OPC,2.0,female,PSYCHAD,V3,PSYCHAD-V3,252
643.4619589670667,605.9169585157993,scanvi_normalized,Donor_452__Astrocytes,Donor_452,Astrocytes,38.0,female,PSYCHAD,V3,PSYCHAD-V3,154
1214.773953276705,289.6939603377706,scanvi_normalized,Donor_452__Excitatory,Donor_452,Excitatory,38.0,female,PSYCHAD,V3,PSYCHAD-V3,223
957.3209702106132,391.5878698473281,scanvi_normalized,Donor_452__Inhibitory,Donor_452,Inhibitory,38.0,female,PSYCHAD,V3,PSYCHAD-V3,134
693.0667496145832,591.905762802484,scanvi_normalized,Donor_472__Astrocytes,Donor_472,Astrocytes,27.0,male,PSYCHAD,V3,PSYCHAD-V3,326
1178.0593321370081,302.1976558922505,scanvi_normalized,Donor_472__Excitatory,Donor_472,Excitatory,27.0,male,PSYCHAD,V3,PSYCHAD-V3,615
953.5773382535141,389.1857490210702,scanvi_normalized,Donor_472__Inhibitory,Donor_472,Inhibitory,27.0,male,PSYCHAD,V3,PSYCHAD-V3,267
800.1970709668266,537.3726295533861,scanvi_normalized,Donor_472__OPC,Donor_472,OPC,27.0,male,PSYCHAD,V3,PSYCHAD-V3,117
475.63556499182477,644.0225970380188,scanvi_normalized,Donor_472__Oligos,Donor_472,Oligos,27.0,male,PSYCHAD,V3,PSYCHAD-V3,305
941.7900461931421,385.91380806445176,scanvi_normalized,Donor_47__Inhibitory,Donor_47,Inhibitory,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,301
