,SLC17A7|EN,SATB2|EN,RBFOX3|EN,GAD1|IN,GAD2|IN,AQP4|Astro,GFAP|Astro,PLP1|Oligo,MOBP|Oligo,PDGFRA|OPC,CSF1R|Micro,DCX|Immature,subtype,age_years,cohort,n_cells,agebin,EN_marker_mean,contam_marker_mean,EN_minus_contam
Donor_84__EN_L2_3_IT,4.311502829678144,5.9274201232548105,6.122713956523373,2.0560146654044504,1.5095905111790424,2.7553252502173624,1.4190578455595315,4.079591500822649,2.526895956751955,0.33049229139371145,0.5784690108311745,4.26856702010819,EN_L2_3_IT,27.0,PsychAD-V3,469,20+,5.453878969818775,1.9069296290199846,3.5469493407987907
Donor_84__EN_L3_5_IT_1,4.777142727291613,6.137938143151786,5.775459014495238,2.00151321174477,2.00151321174477,2.713405216894768,1.8115942227320447,4.52052136062167,3.0671588826668676,0.0,1.269788159026209,4.002997699915519,EN_L3_5_IT_1,27.0,PsychAD-V3,49,20+,5.563513294979546,2.1731867831788874,3.3903265118006587
Donor_84__EN_L3_5_IT_2,4.484572083730929,5.908956943714406,6.053212425912242,2.1541759977302135,1.9596195958003733,2.9595806524440116,1.570778547135723,4.665011584882557,3.42494829746692,0.9259070430800425,0.9259070430800425,3.37406252941724,EN_L3_5_IT_2,27.0,PsychAD-V3,76,20+,5.482247151119193,2.323241095202485,3.159006055916708
Donor_84__EN_L3_5_IT_3,4.4274839854765675,5.701183009893177,6.444914302236484,1.8709327523672123,1.6030460339933534,2.376554205403391,1.143168783482936,4.132821222366814,2.80743258669785,0.2663882597417459,0.9267196276783157,3.22342931867827,EN_L3_5_IT_3,27.0,PsychAD-V3,130,20+,5.524527099202076,1.890882933966452,3.6336441652356237
Donor_84__EN_L6B,4.725354414459858,5.949007419924815,6.476299511457771,1.3715176874608703,1.3715176874608703,0.0,1.6886171939909218,4.229029010357174,1.6886171939909218,1.3715176874608703,0.9044869125896935,4.457812309544128,EN_L6B,27.0,PsychAD-V3,27,20+,5.716887115280815,1.5781629216639153,4.1387241936169
Donor_84__EN_L6_IT_1,4.43430084024115,5.935716451448847,6.123853195976248,1.9013997356111274,1.3474573067057678,2.675956756161143,0.0,3.8709070240843904,2.7694623485915097,0.5376082078861201,0.8853426914848945,4.355246257327408,EN_L6_IT_1,27.0,PsychAD-V3,46,20+,5.497956829222082,1.748516758815619,3.7494400704064637
Donor_856__EN_L2_3_IT,4.053885234443618,6.045155661600492,5.831715698049635,2.1416128500404676,1.5932898319787085,2.4477216397008847,1.3711632112493872,4.233310130638284,2.49373473495915,0.5027841782469542,0.8819155514275184,3.9032507356847845,EN_L2_3_IT,24.0,PsychAD-V3,320,20+,5.310252198031248,1.958191516030169,3.3520606820010785
Donor_856__EN_L3_5_IT_1,4.2450988270198815,6.2646043619892104,5.629767664049609,1.807227543290706,1.2660359124725158,1.807227543290706,1.807227543290706,4.315568728455285,1.807227543290706,1.2660359124725158,0.0,2.7899735903092115,EN_L3_5_IT_1,24.0,PsychAD-V3,20,20+,5.379823617686234,1.7595688408203927,3.620254776865841
Donor_856__EN_L3_5_IT_2,4.306969012073639,6.139688457694162,5.680423597996739,2.4189789970200266,1.422877213458126,2.267979428540858,1.8734656662675722,4.614942782894353,3.2034700508603033,0.5806838550617223,1.5966163057036407,3.378998419076838,EN_L3_5_IT_2,24.0,PsychAD-V3,66,20+,5.375693689254846,2.2473767874758255,3.1283169017790207
Donor_856__EN_L3_5_IT_3,4.341108127276617,5.917319778926444,6.180242808291217,1.6072522431637555,1.1876837559614337,1.3479031130332673,1.715409722138131,4.43995061709583,2.9859687536954636,0.4509922298804414,0.0,3.282568067221259,EN_L3_5_IT_3,24.0,PsychAD-V3,67,20+,5.479556904831426,1.7168950543710402,3.762661850460386
Donor_871__EN_L2_3_IT,4.31201028535638,5.9616216625575795,5.788486063234194,1.6398294442391683,1.7991480094376924,2.663964281855667,0.7825033513335096,3.81139612739206,2.5999356023668923,0.2598495857154818,1.3780984273378103,3.985623487046322,EN_L2_3_IT,28.0,PsychAD-V3,118,20+,5.354039337049383,1.8668406037097853,3.487198733339598
Donor_871__EN_L3_5_IT_3,4.683983376237517,5.708914174322378,6.144555463169964,2.358156780830432,1.5745522618887144,1.5745522618887144,0.0,3.7184402356917947,2.358156780830432,0.0,1.0696260842896699,2.667230094282415,EN_L3_5_IT_3,28.0,PsychAD-V3,23,20+,5.512484337909953,1.5816855506774696,3.9307987872324834
Donor_882__EN_L2_3_IT,3.7470805142633714,6.277600727201749,6.008419141318812,2.3618013343738773,1.8204506489048988,1.5467476506594255,2.127319796637702,4.677023256779036,3.110746859126516,0.9076409060961619,0.5534449850158776,4.2234751982730225,EN_L2_3_IT,34.0,PsychAD-V3,78,20+,5.344366794261311,2.138146929699187,3.206219864562124
Donor_882__EN_L3_5_IT_2,4.291615769715809,6.359012615119246,5.7764367065646525,1.5468471498880647,1.5468471498880647,1.5468471498880647,1.878695062246328,4.613230151292811,3.2912512983650792,0.0,1.878695062246328,3.2912512983650792,EN_L3_5_IT_2,34.0,PsychAD-V3,29,20+,5.475688363799903,2.0378016279768425,3.4378867358230605
Donor_882__EN_L3_5_IT_3,4.215136977378204,6.142808197999361,6.2621888554641165,2.421440224866263,2.6266654693641325,1.2713090328415484,1.8133633776594926,4.615666492651334,3.4590323167082446,0.0,0.0,3.4590323167082446,EN_L3_5_IT_3,34.0,PsychAD-V3,23,20+,5.540044676947228,2.0259346142613768,3.5141100626858512
Donor_897__EN_L2_3_IT,4.211426884996637,6.052362111447901,6.007606696844985,2.0904173326786326,1.8431205283250716,2.6800545616869056,1.8431205283250716,4.5623240434165835,2.595591026782363,0.4641684065547539,0.9069379613998542,3.8641884725413025,EN_L2_3_IT,75.0,PsychAD-V3,129,20+,5.423798564429841,2.1232167986461548,3.3005817657836864
Donor_897__EN_L3_5_IT_1,4.360651440295971,6.182448101118559,5.693234608013239,0.9109544490759333,0.9109544490759333,2.4342152595414275,1.9382781419051796,4.722971993468269,2.665855975364304,0.0,0.9109544490759333,3.641980978260884,EN_L3_5_IT_1,75.0,PsychAD-V3,24,20+,5.41211138314259,1.8117730896883726,3.600338293454217
Donor_897__EN_L3_5_IT_2,4.528903478161622,6.144904380805811,5.784822940443018,2.5715907040642922,1.3916938103369139,1.615196290454586,1.7977570615653313,4.4379242800956895,3.097909433876608,0.0,1.3916938103369139,3.2257819100886613,EN_L3_5_IT_2,75.0,PsychAD-V3,32,20+,5.48621026647015,2.0379706738412917,3.448239592628858
Donor_897__EN_L3_5_IT_3,4.15601641254616,5.843177356175745,6.403428028947453,1.9210848931031053,1.8214423192450448,2.4302333800301272,2.3091973497515963,4.692709377780698,2.9846854389695863,0.499317154352467,0.499317154352467,3.016900389005072,EN_L3_5_IT_3,75.0,PsychAD-V3,50,20+,5.46754059922312,2.1447483834481367,3.322792215774983
Donor_897__EN_L6_IT_1,4.165021749656557,6.111684586722499,6.101595805454367,1.5309398005024053,0.6448125349568326,2.7970194631023704,1.5309398005024053,4.30886450760054,2.6799556425240687,0.0,1.3128871008420298,4.445278008076728,EN_L6_IT_1,75.0,PsychAD-V3,31,20+,5.459434047277807,1.8506773562538317,3.6087566910239754
Donor_907__EN_L2_3_IT,3.541474176834299,6.159819620146977,5.840387378694006,1.9723984230716844,1.4095097178846454,2.3303795404329475,2.278925930647409,3.3970837794201394,3.14300040914342,1.1192746165982719,0.0,4.132976905174815,EN_L2_3_IT,35.0,PsychAD-V3,56,20+,5.180560391891761,1.9563215521498147,3.224238839741946
Donor_907__EN_L3_5_IT_2,4.093185810213934,6.191587394316785,5.906161512263663,0.7680228529752011,1.4966053036203277,1.4966053036203277,2.2070101067935552,3.925659854880704,3.0274007444313815,0.7680228529752011,0.0,3.4353735888504877,EN_L3_5_IT_2,35.0,PsychAD-V3,20,20+,5.39697823893146,1.7111658774120875,3.685812361519373
Donor_915__EN_L2_3_IT,4.182091331197042,5.9581336693491735,5.854586986467989,2.008250245238705,1.5831271756299972,2.13034973020202,1.3194504274942631,4.204005945010225,2.4122620223374525,0.4977567847270302,0.8285753797860966,4.047927149501969,EN_L2_3_IT,29.0,PsychAD-V3,227,20+,5.331603995671402,1.8729722138032239,3.4586317818681778
Donor_915__EN_L3_5_IT_1,4.149161805917146,6.32334986010877,5.572152438262695,1.7901695736347814,1.7901695736347814,0.0,1.2514003556638897,4.422961327577394,2.770799911845851,0.0,1.2514003556638897,3.7117104727157955,EN_L3_5_IT_1,29.0,PsychAD-V3,24,20+,5.348221368096204,1.6596126372525732,3.6886087308436304
Donor_915__EN_L3_5_IT_2,4.622614969384199,5.866406955802961,5.812925566186802,1.9639302523745683,1.751920571701035,2.138759758480457,1.3145935545024845,4.355829672590822,3.032231548411169,0.5192754310702619,0.5192754310702619,3.126141883091294,EN_L3_5_IT_2,29.0,PsychAD-V3,84,20+,5.433982497124654,1.9494770275251325,3.4845054695995215
Donor_915__EN_L3_5_IT_3,4.294923318845807,5.688575942350545,6.310084944254559,2.28811260207744,1.8772026949180607,2.28811260207744,1.2762262689147261,4.20548882013198,2.28811260207744,0.0,0.3140902042171138,3.0585064514610805,EN_L3_5_IT_3,29.0,PsychAD-V3,102,20+,5.431194735150304,1.8171682243017753,3.6140265108485288
Donor_915__EN_L6B,4.27957738464669,5.9086342620164345,6.386616665265069,2.1657978016819106,0.9991239805197312,2.3454011446229885,1.9467177673702016,4.038951684937203,1.6657717435311734,0.0,0.6194741608533538,4.083294644689066,EN_L6B,29.0,PsychAD-V3,38,20+,5.524942770642731,1.7226547854395702,3.802287985203161
Donor_915__EN_L6_IT_1,4.493310610915028,6.199785725686201,6.4359276305683295,1.5978021587127256,1.4768187695691952,2.1188006242250363,1.1794737203138834,4.219753157229097,2.459601168794473,0.0,0.7543979457098711,3.998213933387243,EN_L6_IT_1,29.0,PsychAD-V3,71,20+,5.7096746557231866,1.725830943069285,3.9838437126539015
Donor_932__EN_L2_3_IT,4.26204544253405,5.940829603460131,5.824794892744569,1.8721215486312635,1.8097746833047041,2.691594927283436,2.4852526312249603,4.239641126238547,2.71788145329491,0.0,0.9446922764319972,3.9753681464052906,EN_L2_3_IT,62.0,PsychAD-V3,70,20+,5.342556646246249,2.0951198308012273,3.2474368154450213
Donor_93__EN_L2_3_IT,4.1199167779727945,6.073392826620758,6.021968409008666,2.170024263185041,1.604197019946283,2.792866816830792,1.7458534928589895,4.164998622447085,2.615826627665122,0.4496063043347018,0.9943935682911846,3.9493824994036175,EN_L2_3_IT,31.0,PsychAD-V3,218,20+,5.405092671200738,2.0672208394448996,3.3378718317558387
Donor_93__EN_L3_5_IT_1,4.391161905557795,6.342844053711569,5.384270788478108,2.329364805551531,2.329364805551531,1.8814248179361286,0.0,4.391161905557795,2.495327013521287,0.0,1.5493834128108193,3.687376912900375,EN_L3_5_IT_1,31.0,PsychAD-V3,27,20+,5.372758915915824,1.8720033451161364,3.500755570799688
Donor_93__EN_L3_5_IT_2,4.402856423061546,6.07825716640598,5.75334186604615,1.8964235256381357,1.1388771546000123,1.657564793083171,1.8964235256381357,4.461740035921124,3.0692076834065727,1.1388771546000123,0.8819089153888955,3.491918011359787,EN_L3_5_IT_2,31.0,PsychAD-V3,84,20+,5.4114851518378915,2.017627848534507,3.3938573033033843
Donor_93__EN_L3_5_IT_3,4.296186599806729,5.825872222280429,6.28475839352692,1.7462889109353736,1.4617033854176527,1.5658264326962679,1.345465034909329,4.263420994995875,2.514456340794649,0.0,0.8837617232947409,3.3647543211235322,EN_L3_5_IT_3,31.0,PsychAD-V3,94,20+,5.468939071871358,1.722615352880486,3.7463237189908725
Donor_93__EN_L6B,4.429208000718184,6.122040485013874,6.047450703836075,2.5307204762270636,2.364193849870143,1.3585732764476792,1.3585732764476792,4.12233916384962,1.074009546807149,1.074009546807149,0.0,4.0410435902088135,EN_L6B,31.0,PsychAD-V3,35,20+,5.532899729856044,1.7353023920570603,3.797597337798983
Donor_93__EN_L6_CT,4.519775659334358,5.726303170467342,6.183027255905444,1.6107458610767162,1.3004720990169172,2.038303529762254,2.038303529762254,4.090380811172746,2.1986777480614417,0.0,0.8482322839492707,4.020986850677276,EN_L6_CT,31.0,PsychAD-V3,30,20+,5.476368695235714,1.7656394828502002,3.7107292123855142
Donor_93__EN_L6_IT_1,4.338352289757315,6.139173693064882,6.101926346590055,1.5111267554374272,0.5343664537911934,2.5097512345564716,1.3416806428105437,3.833141637790545,2.32069696700408,0.0,1.1375446629702075,4.13442892254281,EN_L6_IT_1,31.0,PsychAD-V3,43,20+,5.526484109804084,1.6485385442950584,3.877945565509026
Donor_94__EN_L2_3_IT,4.178887708704658,5.990508500591374,5.993889865980894,1.858508542196353,1.1086653180641657,2.526136301833733,1.4779277871248044,3.98505208591135,2.993207645891726,0.5168695608388189,0.8559209154852465,3.9065574689886953,EN_L2_3_IT,66.0,PsychAD-V3,44,20+,5.387762025092308,1.9152860196682746,3.4724760054240336
Donor_950__EN_L2_3_IT,4.313426260155344,6.151186698649584,6.003329941996018,1.786924628293409,1.6047969146161498,1.9930803262341878,2.232862718594236,3.814778777737362,2.120141320169165,0.6259040289378603,0.4832792550432189,3.8861344766298345,EN_L2_3_IT,16.0,PsychAD-V3,194,10-20,5.489314300266982,1.8327209962031983,3.656593304063784
Donor_950__EN_L3_5_IT_1,4.52947939584277,6.381866565752261,5.4756157443958555,1.6209666268583667,1.2339547049667228,1.446067256718452,2.2953136890876493,3.905918924783631,2.892785728014921,0.0,0.5942079079522082,3.6463213076231815,EN_L3_5_IT_1,16.0,PsychAD-V3,30,10-20,5.462320568663629,1.7486518547977439,3.7136687138658853
Donor_950__EN_L3_5_IT_2,4.5029974240114115,6.259042645664181,5.747817683958978,1.8329329840509667,1.2881573303960887,2.079807705980545,2.079807705980545,3.781753608671268,2.918166579506933,0.6288039637343332,1.5044028827751053,2.964380444001118,EN_L3_5_IT_2,16.0,PsychAD-V3,30,10-20,5.50328591787819,2.0142290951369732,3.489056822741217
Donor_950__EN_L3_5_IT_3,4.542947401282608,5.974122563117706,6.3210342680419185,2.076004565709319,1.6707853480208392,1.6707853480208392,1.9425434336602392,3.397399657004944,2.561323193862929,0.0,0.2867012841133853,2.76890579537261,EN_L3_5_IT_3,16.0,PsychAD-V3,67,10-20,5.612701410814078,1.700692853799062,3.9120085570150165
Donor_957__EN_L2_3_IT,4.20560446274904,6.215164485638469,6.075612525262779,2.2553375283908226,2.427991778586966,2.3453862207748233,1.422087978714198,4.499590601039881,2.9894428417249554,0.8536431792123016,1.1777243841504215,4.225508890190841,EN_L2_3_IT,31.0,PsychAD-V3,79,20+,5.498793824550096,2.246400564074296,3.2523932604757997
Donor_957__EN_L3_5_IT_2,4.752462584547613,6.3393945561663205,5.849584107187171,2.494558346878618,1.548723614456012,2.0372942760830552,1.694982828635958,4.367099117794979,3.07964033427657,0.5545125446715254,0.5545125446715254,3.749531277998846,EN_L3_5_IT_2,31.0,PsychAD-V3,41,20+,5.647147082633701,2.0414154509335303,3.605731631700171
Donor_959__EN_L2_3_IT,4.038277545260269,6.381467024465472,5.701713418034129,1.2005738626026405,1.5003000807366857,1.9176659977389696,1.5003000807366857,4.451480758599809,2.7035157066576225,0.0,0.0,3.5117937258124026,EN_L2_3_IT,23.0,PsychAD-V3,60,20+,5.37381932925329,1.6592295608840517,3.7145897683692377
10__Interneurons,4.138953604946593,7.736510798467702,5.974875206598154,2.399263539983485,1.6025533462131323,0.9476175386687584,0.7620471115445588,2.36985012700796,1.8606051809303228,0.5340103776709053,0.2897368703253895,5.874213888930376,Interneurons,-0.13972602739726028,Ramos-V3,3997,<5,5.950113203337483,1.345710511543064,4.6044026917944185
10__SP,4.8453311762531035,7.812518655454924,5.881682931760613,1.5049744175019497,2.0804506334406754,1.5049744175019497,1.5049744175019497,0.0,0.0,1.5049744175019497,0.0,5.506480015600877,SP,-0.13972602739726028,Ramos-V3,32,<5,6.179844254489548,1.0125435379310594,5.167300716558488
11__Interneurons,4.374288456813511,7.778542394162944,6.6176676483737245,2.472546794796333,2.0468749937732333,0.3855944571958543,1.2096887431282597,0.5963680100986637,0.6303376424851894,0.7847703216053026,0.27281622321209587,5.834472629367008,Interneurons,-0.38904109589041097,Ramos-V3,9209,<5,6.256832833116726,1.0498746482868664,5.20695818482986
1798__CALB2,5.060557626949247,5.46390649004159,5.46390649004159,5.060557626949247,0.0,4.373732442437407,4.373732442437407,0.0,0.0,0.0,4.373732442437407,0.0,CALB2,1.7835616438356163,U01-V2,20,<5,5.3294568690108095,2.272719369282684,3.0567374997281256
1798__Interneurons,6.019571341092433,6.157457171199318,5.556943136345063,3.542321005827339,3.4471828366092625,3.0624102908527733,3.032641560820226,2.4288894185434144,2.3423540927491997,2.1790703886777374,1.6844207786311964,4.28335685900667,Interneurons,1.7835616438356163,U01-V2,3994,<5,5.911323882878938,2.7149112965888933,3.196412586290045
1798__L2-3,5.6645959973626425,6.327566624622205,5.675730780019135,3.0145587063935024,3.0145587063935024,2.3693131848057334,2.009559674710129,2.009559674710129,2.009559674710129,1.442205749949046,1.442205749949046,4.183580540962144,L2-3,1.7835616438356163,U01-V2,167,<5,5.889297800667994,2.1639401402026524,3.725357660465342
1798__L4,6.464084918901056,6.135947745130914,5.541504820357381,3.530424630636014,3.6082115285949494,2.2283587500505275,3.252459355085192,2.695146774747821,2.488745404933952,1.8753461657971335,0.0,3.6082115285949494,L4,1.7835616438356163,U01-V2,283,<5,6.047179161463117,2.4598365762306984,3.587342585232419
1798__L5,5.793565427428488,6.392962231115179,5.5262385703835655,3.6760952795405424,3.0079544731104604,4.073084012456539,4.073084012456539,0.0,0.0,0.0,0.0,3.0079544731104604,L5,1.7835616438356163,U01-V2,67,<5,5.904255409642411,1.85377722219551,4.050478187446901
1798__L6,6.237983351476704,6.341780079302316,5.317779728782068,3.090716057160701,2.07914234923475,0.0,2.7077310593109636,2.7077310593109636,0.0,2.7077310593109636,2.07914234923475,4.521450352902105,L6,1.7835616438356163,U01-V2,152,<5,5.965847719853696,1.9215242416953866,4.04432347815831
1798__PV,4.887766111744942,5.109400876758685,4.887766111744942,6.135130072310299,5.894558416681957,0.0,0.0,3.523834558467935,0.0,0.0,0.0,3.523834558467935,PV,1.7835616438356163,U01-V2,50,<5,4.961644366749524,1.944190380932524,3.0174539858169998
23__Interneurons,4.166204693935216,7.831862781227625,5.991659896053414,2.1070236569910064,1.358278371405393,0.6856460390608411,0.7651093985186257,0.9959986126980782,0.6347489475186671,0.4222317917006326,0.2068888744322223,6.015903104306544,Interneurons,-0.31232876712328766,Ramos-V3,4709,<5,5.996575790405418,0.8969907115406832,5.099585078864735
24__Glial_progenitors,4.543689419249681,7.083282910004152,6.017042752970997,0.0,0.0,0.0,4.323200865417123,2.9759080986325626,0.0,4.0399281841175645,0.0,6.5884991578199905,Glial_progenitors,-0.4273972602739726,Ramos-V3,34,<5,5.881338360741609,1.4173796435209063,4.463958717220703
24__Interneurons,4.339445913321891,8.071796789736707,6.05979634504562,1.9146462183056245,1.1126493109628477,0.23146188986695176,1.2783486913984052,0.9829422307339852,0.5850224627635736,0.7271524094523669,0.28441058071068614,5.95729425795805,Interneurons,-0.4273972602739726,Ramos-V3,9709,<5,6.157013016034739,0.889579224274305,5.267433791760434
24__Progenitors,3.877821370867436,8.105705445144487,5.090313130573862,3.877821370867436,3.147065505812469,0.0,3.4537287117368165,2.2354172012870595,2.2354172012870595,1.330639113721737,0.0,6.983047596969438,Progenitors,-0.4273972602739726,Ramos-V3,90,<5,5.691279982195262,2.035011138089072,3.6562688441061897
26__Interneurons,4.39301990897285,7.777503286720846,6.578549839843948,2.4524903684547117,2.0795526340503003,0.47170563302974483,1.4348658422737866,0.581198081364511,0.5279496837499602,0.7909320456425557,0.20849072877231556,5.698041943435584,Interneurons,-0.40821917808219177,Ramos-V3,7167,<5,6.24969101184588,1.0683981271672358,5.181292884678644
26__Progenitors,4.53568515084326,7.174883291586363,5.356315719051746,3.984076887085825,3.3093682815455074,0.0,2.6521086200049186,2.6521086200049186,0.0,0.0,0.0,6.9107284420925685,Progenitors,-0.40821917808219177,Ramos-V3,38,<5,5.6889613871604565,1.5747078010801463,4.11425358608031
